11,11,0,2017-02-18 19:45:00,2017-02-18 19:45:00
11,12,37.2,2017-02-18 19:45:00,2017-02-18 19:45:00
11,13,119,2017-02-18 19:45:00,2017-02-18 19:45:00
11,14,3.9,2017-02-18 19:45:00,2017-02-18 19:45:00
11,15,11.1,2017-02-18 19:45:00,2017-02-18 19:45:00
11,16,39.7,2017-02-18 19:45:00,2017-02-18 19:45:00
11,17,6.1,2017-02-18 19:45:00,2017-02-18 19:45:00
11,18,10.7,2017-02-18 19:45:00,2017-02-18 19:45:00
11,19,16.1,2017-02-18 19:45:00,2017-02-18 19:45:00
11,20,5.6,2017-02-18 19:45:00,2017-02-18 19:45:00
11,21,3,2017-02-18 19:45:00,2017-02-18 19:45:00
11,22,6.5,2017-02-18 19:45:00,2017-02-18 19:45:00
11,23,12.8,2017-02-18 19:45:00,2017-02-18 19:45:00
11,24,10.5,2017-02-18 19:45:00,2017-02-18 19:45:00
11,25,13.3,2017-02-18 19:45:00,2017-02-18 19:45:00
11,26,0.85,2017-02-18 19:45:00,2017-02-18 19:45:00
12,1,34.4,2017-02-18 19:45:00,2017-02-18 19:45:00
12,2,35.1,2017-02-18 19:45:00,2017-02-18 19:45:00
12,3,35.5,2017-02-18 19:45:00,2017-02-18 19:45:00
12,4,37.2,2017-02-18 19:45:00,2017-02-18 19:45:00
12,5,38.6,2017-02-18 19:45:00,2017-02-18 19:45:00
12,6,32.7,2017-02-18 19:45:00,2017-02-18 19:45:00
12,7,35.1,2017-02-18 19:45:00,2017-02-18 19:45:00
12,8,32.1,2017-02-18 19:45:00,2017-02-18 19:45:00
12,9,35.2,2017-02-18 19:45:00,2017-02-18 19:45:00
12,10,37.9,2017-02-18 19:45:00,2017-02-18 19:45:00
12,11,33.9,2017-02-18 19:45:00,2017-02-18 19:45:00
12,12,0,2017-02-18 19:45:00,2017-02-18 19:45:00
12,13,94.3,2017-02-18 19:45:00,2017-02-18 19:45:00
12,14,31.1,2017-02-18 19:45:00,2017-02-18 19:45:00
12,15,34.1,2017-02-18 19:45:00,2017-02-18 19:45:00
12,16,3.3,2017-02-18 19:45:00,2017-02-18 19:45:00
12,17,38.3,2017-02-18 19:45:00,2017-02-18 19:45:00
12,18,41.2,2017-02-18 19:45:00,2017-02-18 19:45:00
12,19,46,2017-02-18 19:45:00,2017-02-18 19:45:00
12,20,37.1,2017-02-18 19:45:00,2017-02-18 19:45:00
12,21,34.3,2017-02-18 19:45:00,2017-02-18 19:45:00
12,22,39,2017-02-18 19:45:00,2017-02-18 19:45:00
12,23,42.9,2017-02-18 19:45:00,2017-02-18 19:45:00
12,24,41.3,2017-02-18 19:45:00,2017-02-18 19:45:00
12,25,43.5,2017-02-18 19:45:00,2017-02-18 19:45:00
12,26,33.8,2017-02-18 19:45:00,2017-02-18 19:45:00
13,1,116,2017-02-18 19:45:00,2017-02-18 19:45:00
13,2,117,2017-02-18 19:45:00,2017-02-18 19:45:00
13,3,117,2017-02-18 19:45:00,2017-02-18 19:45:00
13,4,119,2017-02-18 19:45:00,2017-02-18 19:45:00
13,5,120,2017-02-18 19:45:00,2017-02-18 19:45:00
13,6,113,2017-02-18 19:45:00,2017-02-18 19:45:00
13,7,117,2017-02-18 19:45:00,2017-02-18 19:45:00
13,8,114,2017-02-18 19:45:00,2017-02-18 19:45:00
13,9,117,2017-02-18 19:45:00,2017-02-18 19:45:00
13,10,119,2017-02-18 19:45:00,2017-02-18 19:45:00
13,11,115,2017-02-18 19:45:00,2017-02-18 19:45:00
13,12,94.5,2017-02-18 19:45:00,2017-02-18 19:45:00
13,13,0,2017-02-18 19:45:00,2017-02-18 19:45:00
13,14,113,2017-02-18 19:45:00,2017-02-18 19:45:00
13,15,116,2017-02-18 19:45:00,2017-02-18 19:45:00
13,16,97,2017-02-18 19:45:00,2017-02-18 19:45:00
13,17,120,2017-02-18 19:45:00,2017-02-18 19:45:00
13,18,123,2017-02-18 19:45:00,2017-02-18 19:45:00
13,19,128,2017-02-18 19:45:00,2017-02-18 19:45:00
13,20,119,2017-02-18 19:45:00,2017-02-18 19:45:00
13,21,116,2017-02-18 19:45:00,2017-02-18 19:45:00
13,22,121,2017-02-18 19:45:00,2017-02-18 19:45:00
13,23,124,2017-02-18 19:45:00,2017-02-18 19:45:00
13,24,123,2017-02-18 19:45:00,2017-02-18 19:45:00
13,25,125,2017-02-18 19:45:00,2017-02-18 19:45:00
13,26,116,2017-02-18 19:45:00,2017-02-18 19:45:00
14,1,4.6,2017-02-18 19:45:00,2017-02-18 19:45:00
14,2,5.3,2017-02-18 19:45:00,2017-02-18 19:45:00
14,3,5.7,2017-02-18 19:45:00,2017-02-18 19:45:00
14,4,7.2,2017-02-18 19:45:00,2017-02-18 19:45:00
14,5,8.6,2017-02-18 19:45:00,2017-02-18 19:45:00
14,6,6.1,2017-02-18 19:45:00,2017-02-18 19:45:00
14,7,6.6,2017-02-18 19:45:00,2017-02-18 19:45:00
14,8,1,2017-02-18 19:45:00,2017-02-18 19:45:00
14,9,5.3,2017-02-18 19:45:00,2017-02-18 19:45:00
14,10,6.8,2017-02-18 19:45:00,2017-02-18 19:45:00
14,11,3.7,2017-02-18 19:45:00,2017-02-18 19:45:00
14,12,32.9,2017-02-18 19:45:00,2017-02-18 19:45:00
14,13,114,2017-02-18 19:45:00,2017-02-18 19:45:00
14,14,0,2017-02-18 19:45:00,2017-02-18 19:45:00
14,15,9.4,2017-02-18 19:45:00,2017-02-18 19:45:00
14,16,35.4,2017-02-18 19:45:00,2017-02-18 19:45:00
14,17,8.6,2017-02-18 19:45:00,2017-02-18 19:45:00
14,18,11.4,2017-02-18 19:45:00,2017-02-18 19:45:00
14,19,16.7,2017-02-18 19:45:00,2017-02-18 19:45:00
14,20,6.7,2017-02-18 19:45:00,2017-02-18 19:45:00
14,21,4,2017-02-18 19:45:00,2017-02-18 19:45:00
14,22,9,2017-02-18 19:45:00,2017-02-18 19:45:00
14,23,13.1,2017-02-18 19:45:00,2017-02-18 19:45:00
14,24,10.8,2017-02-18 19:45:00,2017-02-18 19:45:00
14,25,13.9,2017-02-18 19:45:00,2017-02-18 19:45:00
14,26,3.6,2017-02-18 19:45:00,2017-02-18 19:45:00
15,1,7.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,2,8.6,2017-02-18 19:45:00,2017-02-18 19:45:00
15,3,9,2017-02-18 19:45:00,2017-02-18 19:45:00
